Date,Type,Link
2022-10-25 09:20:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990365829020155904?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6990365829020155904%2C6990387286580310016%29
2022-10-25 09:13:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990166344939782144
2022-10-24 01:17:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989936325390929920
2022-10-23 11:44:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6989898654773841920
2022-10-22 15:23:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988807643704287232
2022-10-21 14:25:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6988797121961316352
2022-10-17 13:07:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987693044984655872
2022-10-17 05:22:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987333199643217920
2022-10-17 05:21:59,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987635548316176384
2022-10-16 23:45:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987090750505119744
2022-10-16 23:45:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6987337189575548928
2022-10-16 06:15:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985576322894897152
2022-10-16 06:13:18,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6987268351047680000
2022-10-14 13:01:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986292739709579264
2022-10-14 13:01:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986344989958025216
2022-10-12 14:11:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6984164609658159104
2022-10-11 09:08:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985300581556924416
2022-10-07 07:04:24,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6984038795344007168
2022-10-05 02:03:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982694511147630593
2022-10-03 18:05:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6982705268262346752
2022-10-03 18:05:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982565066277568512
2022-10-03 01:29:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982269880171413504
2022-10-02 06:36:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6980622852249014272
2022-10-02 06:33:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979511294865338368
2022-10-02 06:33:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6982033039316922368
2022-10-02 06:24:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982024892376363008
2022-10-02 06:22:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6982148390193119232
2022-10-02 06:21:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979717192783179776
2022-09-30 20:21:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981573206344114176
2022-09-30 20:21:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6981525094728691713
2022-09-30 07:48:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981245208285908992
2022-09-30 07:47:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981238569197604864
2022-09-30 07:47:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980866010685865984
2022-09-28 20:21:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980817667070865408
2022-09-28 20:21:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980509458250489856
2022-09-28 13:17:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977146585071640576
2022-09-28 11:59:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980850633331396608
2022-09-28 11:59:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980771233298558976
2022-09-28 04:01:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980404252389117952
2022-09-28 04:00:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980535795505905664
2022-09-26 16:45:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980153824468430848
2022-09-26 12:21:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980093121413984257
2022-09-26 05:06:36,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979991756603842560
2022-09-25 08:12:51,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979682837780135936
2022-09-25 03:16:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978005105656643584
2022-09-25 03:01:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6973481116917784576
2022-09-24 18:19:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6979354559429111808
2022-09-23 07:02:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978910204151091200
2022-09-23 07:01:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978933487705686016
2022-09-21 13:25:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977604882744659968
2022-09-21 13:18:23,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977435552128135168
2022-09-21 13:17:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6978046334788358145
2022-09-19 09:20:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6977531200345174017
2022-09-18 18:00:00,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976793887898034177
2022-09-16 12:25:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976229969274310656
2022-09-16 03:24:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6976061736248332288
2022-09-16 03:23:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976133221952466945
2022-09-15 08:49:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973485020862713856
2022-09-15 08:49:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6975819734516678656
2022-09-15 04:10:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976019453620682752
2022-09-14 16:11:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975331698867625984
2022-09-13 15:22:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975332280256872448
2022-09-12 18:17:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6974224129407266816
2022-09-12 18:15:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975017343445782528
2022-09-10 11:48:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972123180412915712?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6972123180412915712%2C6972934100412166144%29
2022-09-01 02:57:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968803968479092737
2022-08-31 15:19:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6970589301680070656
2022-08-30 09:18:10,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6970292216997007360
2022-08-29 12:21:30,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6969990454507372544
2022-08-23 06:45:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967169875341398017
2022-08-22 08:05:49,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967378604435341312
2022-08-17 23:11:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965515080960479232?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6965515080960479232%2C6965713994904944640%29
2022-08-17 23:10:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965582156291076096
2022-08-17 16:14:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965013390121455616
2022-08-17 16:11:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6965666473126100992
2022-08-15 13:00:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964058390994067456
2022-08-15 12:59:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6964924773885730817
2022-08-15 06:41:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964555158072496128
2022-08-15 06:40:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6964776724962140160
2022-08-14 16:05:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6964288068887433216
2022-08-14 13:19:04,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6964569839159914496
2022-08-13 17:41:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963922371996979200
2022-08-12 15:43:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963859105446789120
2022-08-12 10:38:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963794213939343360
2022-08-11 12:46:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963313342182490112
2022-08-11 12:45:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963465133348020224
2022-08-10 12:18:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963055415655829504
2022-08-08 06:06:07,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6962274455892963328
2022-08-07 15:55:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960499177600479232
2022-08-07 15:14:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961036221737263104
2022-08-07 15:13:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6962044881028435968
2022-08-07 14:24:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961220467072348161
2022-08-07 14:22:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6961615380385550336
2022-08-07 14:21:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6962001286636417025
2022-08-07 14:20:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6961717791355756544
2022-08-04 05:24:50,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960567545049292800
2022-08-04 05:24:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957920752851439616
2022-08-04 05:21:16,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955802362137518080
2022-08-04 05:20:32,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960072252021198848
2022-08-04 05:18:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957676104350367744
2022-08-04 05:10:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960470838701621248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6960470838701621248%2C6960611997675585536%29
2022-07-30 18:02:37,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6958342012563578881
2022-07-26 21:37:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955602158150963200
2022-07-22 14:23:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955015329383100416
2022-07-22 12:59:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955893341712474112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6955893341712474112%2C6956219323044519936%29
2022-07-22 12:58:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955893341712474112
2022-07-22 12:58:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955956279571824640
2022-07-21 18:24:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955575312315215872
2022-07-14 05:46:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6952666915907481600
2022-07-11 03:05:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951821247261343744
2022-07-11 03:04:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6951451868476637184
2022-07-08 07:10:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6950759488744239104
2022-07-06 16:22:20,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6949758891568041984
2022-06-29 13:22:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6944690655805718530?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A6944690655805718530%2C6945047558998085632%29
2022-06-29 13:19:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6945300414825123840
2022-06-29 13:11:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6947768076301938688
2022-06-26 17:31:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6946784120161083392
2022-06-17 15:11:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6940678968014508033?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6940678968014508033%2C6940884749519323136%29
2022-06-17 15:11:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6940678968014508033
2022-06-17 15:01:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6943524412776148992
2022-06-15 14:41:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942455869737447425
2022-06-14 16:18:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942184815504875520
2022-06-14 14:02:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942353437921538048
2022-06-13 04:12:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6941963046617522176
2022-06-11 18:31:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6939508957606490112
2022-06-11 18:30:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6940942754797477889
2022-05-31 06:01:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936564493552349184
2022-05-31 06:00:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936929729555873793
2022-05-28 13:32:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6935184132155027456?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6935184132155027456%2C6935197645644660736%29
2022-05-28 13:31:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6935638427430219776
2022-05-28 13:30:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6935235025294487553
2022-05-28 13:29:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6936001652952838145
2022-05-28 13:29:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6935943610353750016
2022-05-24 07:44:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934723683571638272?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6934723683571638272%2C6934744557506961408%29
2022-05-24 07:44:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934723683571638272
2022-05-23 03:59:29,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6934350511940726784
2022-05-22 05:12:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6933736919130324992
2022-05-20 22:11:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6933282420750176256
2022-05-19 14:52:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6933021736338604032?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6933021736338604032%2C6933035433782042625%29
2022-05-19 06:22:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6932880442102558720
2022-05-14 12:05:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6931129797838258176
2022-05-14 07:19:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930456348908232704
2022-05-14 07:18:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930849146228613122
2022-05-14 07:16:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6931085228048297984
2022-05-13 14:23:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930757161522204672
2022-05-10 08:06:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929612676176248833
2022-05-10 08:04:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6929403659491434496?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6929403659491434496%2C6929635208010809344%29
2022-05-08 15:33:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6927624192406216704
2022-05-07 15:20:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924273874687664128
2022-05-05 12:32:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6927580104193622016
2022-05-05 12:27:23,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6927951176701210624
2022-05-03 06:58:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6927132254930440192
2022-05-02 15:13:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6926852562507743232
2022-05-02 07:21:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924958248819134464?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6924958248819134464%2C6926032721609715712%29
2022-05-02 07:16:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6925346347424370688
2022-05-02 04:51:04,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6926734531337035777
2022-04-28 04:55:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924960329072287744?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6924960329072287744%2C6925156776371707904%29
2022-04-28 04:55:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924960329072287744
2022-04-27 05:42:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6924937688751960064
2022-04-24 15:04:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6920197402494722048
2022-04-24 15:02:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6922979544643592192
2022-04-20 15:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922459063972749312
2022-04-20 15:26:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6920291080013758464
2022-04-20 15:26:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6921770987969482752
2022-04-20 15:25:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922379838754295808
2022-04-13 06:30:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6919178653285191680
2022-04-09 06:52:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6916699815624003584
2022-04-04 05:30:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6916558679752237056
2022-04-02 13:59:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6915501338600611840
2022-03-31 13:59:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914571586821918720
2022-03-28 02:47:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6912620357355016192
2022-03-28 02:42:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6910620055189741568
2022-03-28 02:41:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6913788946569191424
2022-03-28 02:36:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6913388727322992640
2022-03-23 07:46:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6911885983487541248
2022-03-19 06:03:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910633283324141568
2022-03-19 05:49:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910644821795770368
2022-03-19 05:49:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910154957400723456
2022-03-19 05:49:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910790442242449408
2022-03-19 05:48:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910620422153609216
2022-03-19 05:48:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6909482013636923392
2022-03-18 15:34:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6908101141310140416
2022-03-18 15:31:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910439573261058048
2022-03-17 17:05:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910149862944587776
2022-03-17 17:05:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6909373507533504512
2022-03-17 17:04:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6909698065394192384
2022-03-14 16:57:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6908984271030390785
2022-03-14 16:57:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6908765304974098432
2022-03-12 10:44:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6908114303203856384
2022-03-11 13:27:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906629650110631937
2022-03-11 03:16:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906803478006521856
2022-03-11 03:16:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907215401516953600
2022-03-11 03:16:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907035932546224128
2022-03-10 03:25:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906487653923987456
2022-03-10 03:23:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6906547151195787264
2022-03-10 03:21:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6906679803362299904
2022-03-10 03:20:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907141679871336448
2022-03-10 03:18:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907219637915025408
2022-03-10 03:08:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6906610945892741120
2022-03-10 03:06:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907472812127203328
2022-03-09 20:12:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6907283735130054656
2022-03-09 20:11:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906789582067646464
2022-03-07 06:46:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6906489225496064000
2022-03-07 03:49:52,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906441933061709824
2022-03-07 03:22:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906162747856220160?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6906162747856220160%2C6906427381888684032%29
2022-03-07 03:21:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6901487469767069696
2022-03-06 16:33:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6905156272950173696
2022-03-06 16:29:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906261935554203648
2022-03-06 15:41:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906184237913919488
2022-03-06 12:43:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6906162747856220160
2022-03-06 03:26:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904100923829039104
2022-03-06 03:25:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905790437156634624?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6905790437156634624%2C6905808022753341440%29
2022-03-06 03:25:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905790437156634624
2022-03-04 04:29:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6904770658476056576%29
2022-03-04 04:28:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6905214723512516608%29
2022-03-04 04:28:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6905363540136275968%29
2022-03-02 18:41:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6904828117249314816%29
2022-03-02 18:41:07,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6904630309195718656?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6904630309195718656%2C6904823525304344576%29
